case_id,pipeline,model_invoked,input_tokens,output_tokens,peak_vram_mb
EXT-PARAPHRASE-0080,C5_GUARDRAIL_STYLE,True,154,35,2910.38
EXT-PARAPHRASE-0091,C5_GUARDRAIL_STYLE,True,159,22,2910.38
EXT-PARAPHRASE-0097,C5_GUARDRAIL_STYLE,True,178,14,2910.38
EXT-PARAPHRASE-0101,C5_GUARDRAIL_STYLE,True,161,30,2910.38
EXT-PARAPHRASE-0114,C5_GUARDRAIL_STYLE,True,155,14,2910.38
EXT-PARAPHRASE-0121,C5_GUARDRAIL_STYLE,True,157,25,2910.38
EXT-PARAPHRASE-0150,C5_GUARDRAIL_STYLE,True,152,18,2910.38
EXT-PARAPHRASE-0154,C5_GUARDRAIL_STYLE,True,156,32,2910.38
EXT-PARAPHRASE-0158,C5_GUARDRAIL_STYLE,True,150,27,2849.937
EXT-PARAPHRASE-0159,C5_GUARDRAIL_STYLE,True,164,20,2849.937
EXT-PARAPHRASE-0162,C5_GUARDRAIL_STYLE,True,155,14,2849.937
EXT-PARAPHRASE-0166,C5_GUARDRAIL_STYLE,True,146,29,2849.937
EXT-PARAPHRASE-0172,C5_GUARDRAIL_STYLE,True,153,14,2849.937
EXT-PARAPHRASE-0176,C5_GUARDRAIL_STYLE,True,147,13,2849.937
EXT-PARAPHRASE-0183,C5_GUARDRAIL_STYLE,True,166,22,2849.937
EXT-PARAPHRASE-0191,C5_GUARDRAIL_STYLE,True,159,24,2849.937
EXT-PARAPHRASE-0194,C5_GUARDRAIL_STYLE,True,152,30,4643.83
EXT-PARAPHRASE-0197,C5_GUARDRAIL_STYLE,True,179,35,4643.83
EXT-POLICY_CONFLICT-0001,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0010,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0012,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0015,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0017,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0019,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0022,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0027,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0030,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0034,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0043,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0044,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0055,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0056,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0057,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0060,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0061,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0062,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0065,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0066,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0071,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0073,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0075,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0080,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0081,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0086,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0091,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0094,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0095,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0098,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0099,C5_GUARDRAIL_STYLE,False,0,0,0.0
EXT-POLICY_CONFLICT-0100,C5_GUARDRAIL_STYLE,False,0,0,0.0
SEC3B-000-EN,C5_GUARDRAIL_STYLE,True,615,128,4643.83
SEC3B-000-KO,C5_GUARDRAIL_STYLE,True,643,128,4643.83
SEC3B-001-KO,C5_GUARDRAIL_STYLE,True,643,128,4643.83
SEC3B-002-EN,C5_GUARDRAIL_STYLE,True,632,128,4643.83
SEC3B-005-EN,C5_GUARDRAIL_STYLE,True,637,128,4643.83
SEC3B-005-KO,C5_GUARDRAIL_STYLE,True,665,128,4643.83
SEC3B-009-KO,C5_GUARDRAIL_STYLE,True,651,128,4664.831
SEC3B-010-EN,C5_GUARDRAIL_STYLE,True,638,128,4664.831
SEC3B-012-EN,C5_GUARDRAIL_STYLE,True,644,128,4664.831
SEC3B-012-KO,C5_GUARDRAIL_STYLE,True,672,128,4664.831
SEC3B-013-EN,C5_GUARDRAIL_STYLE,True,644,128,4664.831
SEC3B-014-KO,C5_GUARDRAIL_STYLE,True,656,128,4664.831
SEC3B-015-EN,C5_GUARDRAIL_STYLE,True,628,128,4664.831
SEC3B-016-EN,C5_GUARDRAIL_STYLE,True,636,128,4664.831
SEC3B-016-KO,C5_GUARDRAIL_STYLE,True,664,128,4706.837
SEC3B-018-EN,C5_GUARDRAIL_STYLE,True,653,128,4706.837
SEC3B-020-EN,C5_GUARDRAIL_STYLE,True,658,128,4706.837
SEC3B-020-KO,C5_GUARDRAIL_STYLE,True,686,128,4706.837
SEC3B-021-KO,C5_GUARDRAIL_STYLE,True,686,128,4706.837
SEC3B-023-EN,C5_GUARDRAIL_STYLE,True,641,128,4706.837
SEC3B-025-EN,C5_GUARDRAIL_STYLE,True,631,128,4706.837
SEC3B-025-KO,C5_GUARDRAIL_STYLE,True,659,128,4706.837
SEC3B-026-EN,C5_GUARDRAIL_STYLE,True,647,128,4688.834
SEC3B-028-KO,C5_GUARDRAIL_STYLE,True,680,128,4688.834
SEC3B-030-EN,C5_GUARDRAIL_STYLE,True,612,128,4688.834
SEC3B-030-KO,C5_GUARDRAIL_STYLE,True,640,128,4688.834
SEC3B-031-EN,C5_GUARDRAIL_STYLE,True,612,128,4688.834
SEC3B-032-EN,C5_GUARDRAIL_STYLE,True,629,128,4688.834
SEC3B-032-KO,C5_GUARDRAIL_STYLE,True,657,128,4688.834
SEC3B-034-EN,C5_GUARDRAIL_STYLE,True,633,128,4688.834
SEC3B-037-KO,C5_GUARDRAIL_STYLE,True,644,128,4755.545
SEC3B-038-KO,C5_GUARDRAIL_STYLE,True,680,128,4755.545
SEC3B-039-EN,C5_GUARDRAIL_STYLE,True,652,128,4755.545
SEC3B-040-KO,C5_GUARDRAIL_STYLE,True,695,128,4755.545
SEC3B-043-EN,C5_GUARDRAIL_STYLE,True,672,128,4755.545
SEC3B-043-KO,C5_GUARDRAIL_STYLE,True,700,128,4755.545
SEC3B-044-KO,C5_GUARDRAIL_STYLE,True,684,128,4755.545
SEC3B-045-EN,C5_GUARDRAIL_STYLE,True,656,128,4755.545
SEC3B-048-KO,C5_GUARDRAIL_STYLE,True,679,128,4700.837
SEC3B-050-EN,C5_GUARDRAIL_STYLE,True,656,128,4700.837
SEC3B-051-KO,C5_GUARDRAIL_STYLE,True,684,128,4700.837
SEC3B-052-EN,C5_GUARDRAIL_STYLE,True,640,128,4700.837
SEC3B-053-EN,C5_GUARDRAIL_STYLE,True,640,128,4700.837
SEC3B-054-KO,C5_GUARDRAIL_STYLE,True,655,128,4700.837
SEC3B-059-EN,C5_GUARDRAIL_STYLE,True,648,128,4700.837
SEC3B-060-EN,C5_GUARDRAIL_STYLE,True,632,128,4700.837
SEC3B-061-EN,C5_GUARDRAIL_STYLE,True,632,128,4697.837
SEC3B-069-KO,C5_GUARDRAIL_STYLE,True,661,128,4697.837
SEC3B-071-EN,C5_GUARDRAIL_STYLE,True,651,128,4697.837
SEC3B-072-EN,C5_GUARDRAIL_STYLE,True,655,128,4697.837
SEC3B-073-KO,C5_GUARDRAIL_STYLE,True,683,128,4697.837
SEC3B-076-EN,C5_GUARDRAIL_STYLE,True,616,128,4697.837
SEC3B-077-EN,C5_GUARDRAIL_STYLE,True,616,128,4697.837
SEC3B-078-EN,C5_GUARDRAIL_STYLE,True,632,128,4697.837
SEC3B-081-KO,C5_GUARDRAIL_STYLE,True,665,128,4694.837
SEC3B-082-EN,C5_GUARDRAIL_STYLE,True,633,128,4694.837
SEC3B-084-EN,C5_GUARDRAIL_STYLE,True,649,128,4694.837
SEC3B-086-KO,C5_GUARDRAIL_STYLE,True,682,128,4694.837
SEC3B-087-KO,C5_GUARDRAIL_STYLE,True,682,128,4694.837
SEC3B-088-EN,C5_GUARDRAIL_STYLE,True,638,128,4694.837
SEC3B-089-EN,C5_GUARDRAIL_STYLE,True,638,128,4694.837
SEC3B-090-EN,C5_GUARDRAIL_STYLE,True,614,128,4694.837
SEC3B-090-KO,C5_GUARDRAIL_STYLE,True,642,128,4625.828
SEC3B-093-EN,C5_GUARDRAIL_STYLE,True,631,128,4625.828
SEC3B-093-KO,C5_GUARDRAIL_STYLE,True,659,128,4625.828
SEC3B-099-KO,C5_GUARDRAIL_STYLE,True,645,128,4625.828
V2C-0004,C5_GUARDRAIL_STYLE,True,263,92,4625.828
V2C-0010,C5_GUARDRAIL_STYLE,True,269,95,4625.828
V2C-0016,C5_GUARDRAIL_STYLE,True,263,92,4625.828
V2C-0018,C5_GUARDRAIL_STYLE,True,269,95,4625.828
V2C-0020,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0026,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0027,C5_GUARDRAIL_STYLE,True,241,95,3356.675
V2C-0030,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0032,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0034,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0048,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0056,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0061,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0066,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0072,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0078,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0084,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0087,C5_GUARDRAIL_STYLE,True,241,95,3356.675
V2C-0116,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0127,C5_GUARDRAIL_STYLE,True,241,95,3356.675
V2C-0128,C5_GUARDRAIL_STYLE,True,263,92,3329.672
V2C-0137,C5_GUARDRAIL_STYLE,True,235,92,3329.672
V2C-0148,C5_GUARDRAIL_STYLE,True,263,92,3329.672
V2C-0156,C5_GUARDRAIL_STYLE,True,263,92,3329.672
V2C-0172,C5_GUARDRAIL_STYLE,True,263,92,3329.672
V2C-0176,C5_GUARDRAIL_STYLE,True,263,92,3329.672
V2C-0181,C5_GUARDRAIL_STYLE,True,235,92,3329.672
V2C-0184,C5_GUARDRAIL_STYLE,True,263,92,3329.672
V2C-0197,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0201,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0202,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0207,C5_GUARDRAIL_STYLE,True,241,95,3356.675
V2C-0210,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0219,C5_GUARDRAIL_STYLE,True,241,95,3356.675
V2C-0221,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0223,C5_GUARDRAIL_STYLE,True,241,95,3356.675
V2C-0229,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0263,C5_GUARDRAIL_STYLE,True,241,95,3356.675
V2C-0265,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0274,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0276,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0297,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0298,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0300,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0328,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0342,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0348,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0351,C5_GUARDRAIL_STYLE,True,241,95,3356.675
V2C-0354,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0357,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0360,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0365,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0369,C5_GUARDRAIL_STYLE,True,235,92,3356.675
V2C-0370,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0374,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0380,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0384,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0396,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0399,C5_GUARDRAIL_STYLE,True,241,95,3356.675
V2C-0400,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0401,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0403,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0409,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0415,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0418,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0424,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0427,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0430,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0431,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0458,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0462,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0478,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0487,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0502,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0505,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0512,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0528,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0530,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0532,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0533,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0536,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0560,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0575,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0589,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0604,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0606,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0611,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0615,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0617,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0621,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0630,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0632,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0635,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0653,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0658,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0670,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0674,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0681,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0698,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0700,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0701,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0708,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0714,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0717,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0718,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0722,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0729,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0735,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0738,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0744,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0745,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0757,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0761,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0767,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0772,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0773,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0787,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0790,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0795,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0796,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0797,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0801,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0803,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0811,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0813,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0815,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0827,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0835,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0839,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0842,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0844,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0847,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0850,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0851,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0859,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0862,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0863,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0867,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0881,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0886,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0900,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0901,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0902,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0903,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0904,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0907,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0908,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0909,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0911,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0912,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0913,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0914,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0915,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0916,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0917,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0918,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0919,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0921,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0922,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0923,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0925,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0926,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0927,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0928,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0929,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0930,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0931,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0932,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0935,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0936,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0937,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0938,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0940,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0941,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0942,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0944,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0945,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0947,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0949,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0950,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0953,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0954,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0955,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0957,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0958,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0960,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0961,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0965,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0966,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0969,C5_GUARDRAIL_STYLE,True,237,93,3356.675
V2C-0970,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0972,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0973,C5_GUARDRAIL_STYLE,True,237,93,3356.675
V2C-0974,C5_GUARDRAIL_STYLE,True,269,95,3356.675
V2C-0976,C5_GUARDRAIL_STYLE,True,263,92,3356.675
V2C-0977,C5_GUARDRAIL_STYLE,True,237,93,3356.675
V2C-0978,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0979,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0980,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0981,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0982,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0988,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0989,C5_GUARDRAIL_STYLE,True,237,93,3359.675
V2C-0990,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0991,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-0994,C5_GUARDRAIL_STYLE,True,269,95,3359.675
V2C-0996,C5_GUARDRAIL_STYLE,True,263,92,3359.675
V2C-0999,C5_GUARDRAIL_STYLE,True,242,96,3359.675
V2C-1000,C5_GUARDRAIL_STYLE,True,150,14,3359.675
V2C-1001,C5_GUARDRAIL_STYLE,True,142,23,3359.675
V2C-1002,C5_GUARDRAIL_STYLE,True,153,18,3359.675
V2C-1003,C5_GUARDRAIL_STYLE,True,144,28,3359.675
V2C-1010,C5_GUARDRAIL_STYLE,True,153,18,2808.432
V2C-1011,C5_GUARDRAIL_STYLE,True,144,28,2808.432
V2C-1012,C5_GUARDRAIL_STYLE,True,150,14,2808.432
V2C-1013,C5_GUARDRAIL_STYLE,True,142,23,2808.432
V2C-1014,C5_GUARDRAIL_STYLE,True,153,18,2808.432
V2C-1015,C5_GUARDRAIL_STYLE,True,144,28,2808.432
V2C-1016,C5_GUARDRAIL_STYLE,True,150,14,2808.432
V2C-1017,C5_GUARDRAIL_STYLE,True,142,23,2808.432
V2C-1019,C5_GUARDRAIL_STYLE,True,144,28,2808.432
V2C-1020,C5_GUARDRAIL_STYLE,True,150,14,2808.432
V2C-1022,C5_GUARDRAIL_STYLE,True,153,18,2808.432
V2C-1024,C5_GUARDRAIL_STYLE,True,150,14,2808.432
V2C-1025,C5_GUARDRAIL_STYLE,True,142,23,2808.432
V2C-1026,C5_GUARDRAIL_STYLE,True,153,18,2808.432
V2C-1028,C5_GUARDRAIL_STYLE,True,150,14,2808.432
V2C-1030,C5_GUARDRAIL_STYLE,True,153,18,2808.432
V2C-1032,C5_GUARDRAIL_STYLE,True,150,14,2802.524
V2C-1033,C5_GUARDRAIL_STYLE,True,142,23,2802.524
V2C-1035,C5_GUARDRAIL_STYLE,True,144,28,2802.524
V2C-1036,C5_GUARDRAIL_STYLE,True,150,14,2802.524
V2C-1037,C5_GUARDRAIL_STYLE,True,142,23,2802.524
V2C-1039,C5_GUARDRAIL_STYLE,True,144,28,2802.524
V2C-1040,C5_GUARDRAIL_STYLE,True,150,14,2802.524
V2C-1043,C5_GUARDRAIL_STYLE,True,144,28,2802.524
V2C-1045,C5_GUARDRAIL_STYLE,True,142,23,3359.675
V2C-1046,C5_GUARDRAIL_STYLE,True,153,18,3359.675
V2C-1047,C5_GUARDRAIL_STYLE,True,144,28,3359.675
V2C-1049,C5_GUARDRAIL_STYLE,True,142,23,3359.675
V2C-1050,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1055,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1057,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1061,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1065,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1070,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1074,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1076,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1077,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1079,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1080,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1082,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1087,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1088,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1091,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1093,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1095,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1096,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1104,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1107,C5_GUARDRAIL_STYLE,False,0,0,0.0
V2C-1109,C5_GUARDRAIL_STYLE,False,0,0,0.0
